id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,0.516350626338995,1.3125,0,0,0,0,0,0,0,0
1,3,2.00420700106676,1.90909090909091,0,0,0,0,0,0,0,0
1,4,3.48103567311149,1.13513513513513,0,0,0,0,0,0,0,0
1,5,4.22453958365613,1.49999999999999,0,0,0,0,0,0,0,0
1,6,4.74474215447815,1.13513513513513,0,0,0,0,0,0,0,0
1,7,6.63427379390957,1.68,0,0,0,0,0,0,0,0
1,8,6.68047902474067,1.27272727272727,0,0,0,0,0,0,0,0
1,9,7.64712914603158,1.05,0,0,0,0,0,0,0,0
1,10,9.07308913415645,1.02439024390244,0,0,0,0,0,0,0,0
1,11,9.94024291045114,1.07142857142857,0,0,0,0,0,0,0,0
1,12,10.8800176737218,1.5,0,0,0,0,0,0,0,0
1,13,8.59918758419593,1.64285714285714,0,0,0,0,0,0,0,0
1,14,4.03572367432569,1.30952380952381,0,0,0,0,0,0,0,0
2,3,1.87951559588407,1.45454545454545,0,0,0,0,0,0,0,0
2,4,3.63308792520849,1.15625,0,0,0,0,0,0,0,0
2,5,4.45449211470847,1.14285714285714,0,0,0,0,0,0,0,0
2,6,5.1016345486778,1.15625,0,0,0,0,0,0,0,0
2,7,7.33436154967397,1.28,0,0,0,0,0,0,0,0
2,8,7.32638903767477,1.03125,0,0,0,0,0,0,0,0
2,9,8.36302580513082,1.25,0,0,0,0,0,0,0,0
2,10,9.972499246791,1.28125,0,0,0,0,0,0,0,0
2,11,10.9451552914916,1.40625,0,0,0,0,0,0,0,0
2,12,11.8004929705937,1.96875,0,0,0,0,0,0,0,0
2,13,9.25983978690397,2.15625,0,0,0,0,0,0,0,0
2,14,4.36516858661109,1.71875,0,0,0,0,0,0,0,0
3,4,2.52906119567251,1.68181818181818,0,0,0,0,0,0,0,0
3,5,3.34902971022951,1.27272727272727,0,0,0,0,0,0,0,0
3,6,4.24940640023767,1.68181818181818,0,0,0,0,0,0,0,0
3,7,6.74498287799499,1.13636363636363,0,0,0,0,0,0,0,0
3,8,6.81398658812449,1.5,0,0,0,0,0,0,0,0
3,9,8.07626563439405,1.81818181818182,0,0,0,0,0,0,0,0
3,10,9.94644262218822,1.86363636363636,0,0,0,0,0,0,0,0
3,11,11.0664168787863,2.04545454545454,0,0,0,0,0,0,0,0
3,12,11.9980217515871,2.86363636363636,0,0,0,0,0,0,0,0
3,13,9.17410657083417,3.13636363636362,0,0,0,0,0,0,0,0
3,14,3.74409075086102,2.5,0,0,0,0,0,0,0,0
4,5,0.688880405453479,1.32142857142857,0,0,0,0,0,0,0,0
4,6,1.37658866321754,1,0,0,0,0,0,0,0,0
4,7,2.74880543537371,1.48000000000001,0,0,0,0,0,0,0,0
4,8,3.22936147097287,1.12121212121212,0,0,0,0,0,0,0,0
4,9,4.57260905655384,1.08108108108108,0,0,0,0,0,0,0,0
4,10,6.12929128878918,1.10810810810811,0,0,0,0,0,0,0,0
4,11,7.2235589350597,1.21621621621621,0,0,0,0,0,0,0,0
4,12,8.70824896290866,1.7027027027027,0,0,0,0,0,0,0,0
4,13,6.48190102823518,1.86486486486486,0,0,0,0,0,0,0,0
4,14,1.86605459066709,1.48648648648648,0,0,0,0,0,0,0,0
5,6,1.59777952430366,1.32142857142857,0,0,0,0,0,0,0,0
5,7,2.87152207329909,1.12000000000001,0,0,0,0,0,0,0,0
5,8,3.49222655788986,1.17857142857142,0,0,0,0,0,0,0,0
5,9,4.96434083547814,1.42857142857143,0,0,0,0,0,0,0,0
5,10,6.70593350797638,1.46428571428571,0,0,0,0,0,0,0,0
