id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,0.759629829385241,1.05,0,0,0,0,0,0,0,0
1,3,1.59308673047416,1.19047619047619,0,0,0,0,0,0,0,0
1,4,3.63300598101983,1.23809523809524,0,0,0,0,0,0,0,0
1,5,2.54972463028557,1.3125,0,0,0,0,0,0,0,0
1,6,3.59280363272597,1.35483870967741,0,0,0,0,0,0,0,0
1,7,5.33359999333367,1.27272727272728,0,0,0,0,0,0,0,0
1,8,7.78608261849318,1.3125,0,0,0,0,0,0,0,0
1,9,6.4101885495966,1.76190476190476,0,0,0,0,0,0,0,0
1,10,9.2616375546427,1.07692307692308,0,0,0,0,0,0,0,0
1,11,10.4308713169159,1.13513513513514,0,0,0,0,0,0,0,0
1,12,11.2819185260001,1.13513513513514,0,0,0,0,0,0,0,0
2,3,2.03442593595562,1.25,0,0,0,0,0,0,0,0
2,4,4.15496150451117,1.3,0,0,0,0,0,0,0,0
2,5,3.3084721026965,1.25,0,0,0,0,0,0,0,0
2,6,4.35892169846381,1.29032258064516,0,0,0,0,0,0,0,0
2,7,6.09341184026916,1.21212121212122,0,0,0,0,0,0,0,0
2,8,8.62369152715678,1.25,0,0,0,0,0,0,0,0
2,9,6.83347408813889,1.85,0,0,0,0,0,0,0,0
2,10,10.0320348924173,1.02564102564102,0,0,0,0,0,0,0,0
2,11,11.2575755494906,1.08108108108108,0,0,0,0,0,0,0,0
2,12,12.1208913068244,1.08108108108108,0,0,0,0,0,0,0,0
3,4,1.95255626571438,1.04,0,0,0,0,0,0,0,0
3,5,0.891579352508988,1.5625,0,0,0,0,0,0,0,0
3,6,1.62593108166829,1.61290322580645,0,0,0,0,0,0,0,0
3,7,3.16519117693217,1.51515151515152,0,0,0,0,0,0,0,0
3,8,5.34559646313659,1.5625,0,0,0,0,0,0,0,0
3,9,4.82315375815637,1.48,0,0,0,0,0,0,0,0
3,10,6.84757487409641,1.28205128205128,0,0,0,0,0,0,0,0
3,11,7.85918647165855,1.35135135135135,0,0,0,0,0,0,0,0
3,12,8.6231720563788,1.35135135135135,0,0,0,0,0,0,0,0
4,5,1.89760560430203,1.62500000000001,0,0,0,0,0,0,0,0
4,6,1.07896930974641,1.67741935483871,0,0,0,0,0,0,0,0
4,7,0.823193208684042,1.57575757575758,0,0,0,0,0,0,0,0
4,8,2.86239596450183,1.62500000000001,0,0,0,0,0,0,0,0
4,9,3.20518995230945,1.42307692307692,0,0,0,0,0,0,0,0
4,10,4.5085087745958,1.33333333333333,0,0,0,0,0,0,0,0
4,11,5.44488399991253,1.40540540540541,0,0,0,0,0,0,0,0
4,12,6.19203074865784,1.40540540540541,0,0,0,0,0,0,0,0
5,6,1.17631792467612,1.03225806451612,0,0,0,0,0,0,0,0
5,7,3.26675924676604,1.03125,0,0,0,0,0,0,0,0
5,8,6.06258054070213,1,0,0,0,0,0,0,0,0
5,9,5.31079289578452,2.3125,0,0,0,0,0,0,0,0
5,10,7.92912714804694,1.21875,0,0,0,0,0,0,0,0
5,11,9.22395172603557,1.15625,0,0,0,0,0,0,0,0
5,12,10.2032793901255,1.15625,0,0,0,0,0,0,0,0
6,7,2.15987014945343,1.06451612903225,0,0,0,0,0,0,0,0
6,8,4.98422808511351,1.03225806451612,0,0,0,0,0,0,0,0
6,9,4.67162030575892,2.38709677419354,0,0,0,0,0,0,0,0
6,10,6.98372744167408,1.25806451612903,0,0,0,0,0,0,0,0
6,11,8.26993763653092,1.19354838709677,0,0,0,0,0,0,0,0
6,12,9.26350365682444,1.19354838709677,0,0,0,0,0,0,0,0
7,8,2.71205941531327,1.03125,0,0,0,0,0,0,0,0
7,9,3.33750866690534,2.24242424242425,0,0,0,0,0,0,0,0
7,10,4.8698532502543,1.18181818181819,0,0,0,0,0,0,0,0
7,11,6.05956824756838,1.12121212121212,0,0,0,0,0,0,0,0
7,12,7.02411298779471,1.12121212121212,0,0,0,0,0,0,0,0
8,9,1.9782098844012,2.3125,0,0,0,0,0,0,0,0
8,10,2.48929467491812,1.21875,0,0,0,0,0,0,0,0
8,11,3.60831730744683,1.15625,0,0,0,0,0,0,0,0
8,12,4.59493433577615,1.15625,0,0,0,0,0,0,0,0
9,10,0.967520144822162,1.89743589743589,0,0,0,0,0,0,0,0
9,11,1.33534058795395,2,0,0,0,0,0,0,0,0
9,12,1.69917170461937,2,0,0,0,0,0,0,0,0
10,11,0.98085905589673,1.05405405405406,0,0,0,0,0,0,0,0
10,12,1.85642927144807,1.05405405405406,0,0,0,0,0,0,0,0
11,12,0.924960268035008,1,0,0,0,0,0,0,0,0
