id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,1.00971840133772,1.28571428571429,0,0,0,0,0,0,0,0
1,3,4.15520818413564,1.52173913043478,0,0,0,0,0,0,0,0
1,4,2.68164461935487,1.08571428571429,0,0,0,0,0,0,0,0
1,5,3.04238044850984,1.59090909090909,0,0,0,0,0,0,0,0
1,6,2.500713334616,1.52173913043478,0,0,0,0,0,0,0,0
1,7,1.33337159418627,1.82857142857143,0,0,0,0,0,0,0,0
1,8,1.89060312209867,1.51428571428572,0,0,0,0,0,0,0,0
1,9,3.20579235008083,1.66666666666667,0,0,0,0,0,0,0,0
1,10,3.82879158095791,1.16666666666666,0,0,0,0,0,0,0,0
1,11,5.10837552056785,1.12903225806452,0,0,0,0,0,0,0,0
1,12,5.2615706145987,1.65714285714285,0,0,0,0,0,0,0,0
1,13,7.39991165604191,1.25714285714286,0,0,0,0,0,0,0,0
2,3,2.50522809741333,1.95652173913044,0,0,0,0,0,0,0,0
2,4,1.4498436954312,1.18421052631579,0,0,0,0,0,0,0,0
2,5,1.47768731904822,2.04545454545455,0,0,0,0,0,0,0,0
2,6,1.06533942801617,1.95652173913044,0,0,0,0,0,0,0,0
2,7,0.586725759828237,1.42222222222222,0,0,0,0,0,0,0,0
2,8,2.24130045697633,1.17777777777778,0,0,0,0,0,0,0,0
2,9,3.73170468214069,2.14285714285715,0,0,0,0,0,0,0,0
2,10,4.17437686633852,1.5,0,0,0,0,0,0,0,0
2,11,5.30289277141754,1.45161290322581,0,0,0,0,0,0,0,0
2,12,5.37682665421256,1.28888888888888,0,0,0,0,0,0,0,0
2,13,7.31606502662489,1.02272727272727,0,0,0,0,0,0,0,0
3,4,0.882813902808935,1.65217391304348,0,0,0,0,0,0,0,0
3,5,1.6001543135462,1.04545454545455,0,0,0,0,0,0,0,0
3,6,2.13143277423369,1,0,0,0,0,0,0,0,0
3,7,2.01582456712567,2.78260869565218,0,0,0,0,0,0,0,0
3,8,5.12641440519,2.30434782608696,0,0,0,0,0,0,0,0
3,9,9.45457277093958,1.0952380952381,0,0,0,0,0,0,0,0
3,10,9.11953372362965,1.30434782608696,0,0,0,0,0,0,0,0
3,11,10.6147463232134,1.34782608695652,0,0,0,0,0,0,0,0
3,12,8.94026647134026,2.52173913043478,0,0,0,0,0,0,0,0
3,13,12.2589659224982,1.91304347826087,0,0,0,0,0,0,0,0
4,5,0.37453675090407,1.72727272727273,0,0,0,0,0,0,0,0
4,6,0.834778823375345,1.65217391304348,0,0,0,0,0,0,0,0
4,7,1.1925776476179,1.68421052631579,0,0,0,0,0,0,0,0
4,8,3.71347282866336,1.39473684210527,0,0,0,0,0,0,0,0
4,9,6.21359260996937,1.80952380952381,0,0,0,0,0,0,0,0
4,10,6.36771498401483,1.26666666666666,0,0,0,0,0,0,0,0
4,11,7.58005652213801,1.2258064516129,0,0,0,0,0,0,0,0
4,12,7.01382872636465,1.52631578947368,0,0,0,0,0,0,0,0
4,13,9.40256556176914,1.15789473684211,0,0,0,0,0,0,0,0
5,6,0.632455532033678,1.04545454545455,0,0,0,0,0,0,0,0
5,7,1.25171596658585,2.90909090909092,0,0,0,0,0,0,0,0
5,8,4.23624571735137,2.40909090909092,0,0,0,0,0,0,0,0
5,9,8.02894978271162,1.04761904761905,0,0,0,0,0,0,0,0
5,10,7.92391705777272,1.36363636363637,0,0,0,0,0,0,0,0
5,11,9.47186724647912,1.40909090909091,0,0,0,0,0,0,0,0
5,12,8.15805774985692,2.63636363636364,0,0,0,0,0,0,0,0
5,13,11.3650908160119,2.00000000000001,0,0,0,0,0,0,0,0
6,7,1.07592592403095,2.78260869565218,0,0,0,0,0,0,0,0
6,8,3.84257837750352,2.30434782608696,0,0,0,0,0,0,0,0
6,9,7.22784445994726,1.0952380952381,0,0,0,0,0,0,0,0
6,10,7.26966220728621,1.30434782608696,0,0,0,0,0,0,0,0
6,11,8.79910286610433,1.34782608695652,0,0,0,0,0,0,0,0
6,12,7.73029795529716,2.52173913043478,0,0,0,0,0,0,0,0
6,13,10.795595745617,1.91304347826087,0,0,0,0,0,0,0,0
7,8,1.96441793753183,1.20754716981132,0,0,0,0,0,0,0,0
7,9,3.14964709397878,3.04761904761906,0,0,0,0,0,0,0,0
7,10,3.49791375447865,2.13333333333333,0,0,0,0,0,0,0,0
7,11,4.40192604533371,2.06451612903226,0,0,0,0,0,0,0,0
7,12,4.63085738246691,1.10344827586207,0,0,0,0,0,0,0,0
7,13,6.14708826205618,1.45454545454545,0,0,0,0,0,0,0,0
8,9,0.734841952666082,2.52380952380953,0,0,0,0,0,0,0,0
8,10,1.20150145580202,1.76666666666666,0,0,0,0,0,0,0,0
8,11,2.24290263830108,1.70967741935484,0,0,0,0,0,0,0,0
8,12,3.02724151964215,1.0943396226415,0,0,0,0,0,0,0,0
8,13,4.47946152040698,1.20454545454546,0,0,0,0,0,0,0,0
9,10,1.36552826246903,1.42857142857144,0,0,0,0,0,0,0,0
9,11,3.03486885945387,1.47619047619048,0,0,0,0,0,0,0,0
9,12,3.92227399552176,2.76190476190476,0,0,0,0,0,0,0,0
9,13,6.24262878931492,2.0952380952381,0,0,0,0,0,0,0,0
10,11,1.47622928063642,1.03333333333333,0,0,0,0,0,0,0,0
10,12,2.73976777835985,1.93333333333332,0,0,0,0,0,0,0,0
10,13,4.56828716544881,1.46666666666666,0,0,0,0,0,0,0,0
11,12,1.71052424575147,1.87096774193548,0,0,0,0,0,0,0,0
11,13,3.30884336958467,1.41935483870968,0,0,0,0,0,0,0,0
12,13,0.975132952616589,1.31818181818181,0,0,0,0,0,0,0,0
