id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,0.431286638154067,1.71951219512195,0,0,0,0,0,0,0,0
1,3,1.88071672015108,2.13636363636364,0,0,0,0,0,0,0,0
1,4,2.43776049674099,1.128,0,0,0,0,0,0,0,0
1,5,4.2539164294403,2.04347826086956,0,0,0,0,0,0,0,0
1,6,3.86282114097014,1.14634146341463,0,0,0,0,0,0,0,0
1,7,2.41527474407666,3.525,0,0,0,0,0,0,0,0
1,8,2.73877517977415,3.71052631578948,0,0,0,0,0,0,0,0
1,9,3.049972268198,4.02857142857144,0,0,0,0,0,0,0,0
1,10,3.949442604446,4.86206896551725,0,0,0,0,0,0,0,0
1,11,3.99279363674229,3.525,0,0,0,0,0,0,0,0
1,12,4.86064249833476,7.8333333333333,0,0,0,0,0,0,0,0
1,13,4.56442065879267,4.02857142857144,0,0,0,0,0,0,0,0
1,14,5.20470634273292,8.29411764705886,0,0,0,0,0,0,0,0
1,15,4.88978944498907,4.14705882352941,0,0,0,0,0,0,0,0
2,3,2.00388820366748,1.24242424242424,0,0,0,0,0,0,0,0
2,4,2.72827557185424,1.52439024390244,0,0,0,0,0,0,0,0
2,5,5.33893549975221,1.18840579710145,0,0,0,0,0,0,0,0
2,6,4.56347916159356,1.5,0,0,0,0,0,0,0,0
2,7,2.79767679179273,2.05,0,0,0,0,0,0,0,0
2,8,3.28593382634391,2.15789473684211,0,0,0,0,0,0,0,0
2,9,3.77043219800446,2.34285714285715,0,0,0,0,0,0,0,0
2,10,5.1987914786269,2.82758620689656,0,0,0,0,0,0,0,0
2,11,5.16105175850465,2.05,0,0,0,0,0,0,0,0
2,12,6.79150204299461,4.55555555555554,0,0,0,0,0,0,0,0
2,13,6.06913441752466,2.34285714285715,0,0,0,0,0,0,0,0
2,14,7.36510495116945,4.82352941176473,0,0,0,0,0,0,0,0
2,15,6.57778957519929,2.41176470588236,0,0,0,0,0,0,0,0
3,4,1.50020785636236,1.8939393939394,0,0,0,0,0,0,0,0
3,5,3.81521033548323,1.04545454545455,0,0,0,0,0,0,0,0
3,6,3.4348528259272,1.86363636363637,0,0,0,0,0,0,0,0
3,7,0.76977894863492,1.65,0,0,0,0,0,0,0,0
3,8,1.20192307692308,1.73684210526316,0,0,0,0,0,0,0,0
3,9,1.58971796724169,1.88571428571429,0,0,0,0,0,0,0,0
3,10,2.98264602078735,2.27586206896552,0,0,0,0,0,0,0,0
3,11,3.145260947733,1.65,0,0,0,0,0,0,0,0
3,12,4.5677688723988,3.66666666666664,0,0,0,0,0,0,0,0
3,13,4.09930883302764,1.88571428571429,0,0,0,0,0,0,0,0
3,14,5.21729873839976,3.88235294117648,0,0,0,0,0,0,0,0
3,15,4.66566179657292,1.94117647058823,0,0,0,0,0,0,0,0
4,5,1.28689569974968,1.81159420289855,0,0,0,0,0,0,0,0
4,6,1.49735827904241,1.01626016260163,0,0,0,0,0,0,0,0
4,7,1.82182463354974,3.125,0,0,0,0,0,0,0,0
4,8,1.71866761176865,3.28947368421053,0,0,0,0,0,0,0,0
4,9,1.56730511148915,3.57142857142859,0,0,0,0,0,0,0,0
4,10,1.27274383768706,4.31034482758622,0,0,0,0,0,0,0,0
4,11,1.086878074384,3.125,0,0,0,0,0,0,0,0
4,12,1.56726064578627,6.94444444444442,0,0,0,0,0,0,0,0
4,13,1.46767247708745,3.57142857142859,0,0,0,0,0,0,0,0
4,14,1.74660665139109,7.35294117647063,0,0,0,0,0,0,0,0
4,15,1.66842200194771,3.6764705882353,0,0,0,0,0,0,0,0
5,6,0.736053784455395,1.78260869565217,0,0,0,0,0,0,0,0
