id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,0.668776314535709,1.12371134020618,0,0,0,0,0,0,0,0
1,3,1.89553340417428,1.40579710144927,0,0,0,0,0,0,0,0
1,4,2.63912158197969,1.48453608247423,0,0,0,0,0,0,0,0
1,5,3.82347256613995,1.09278350515464,0,0,0,0,0,0,0,0
1,6,1.78293493952223,8.08333333333342,0,0,0,0,0,0,0,0
1,7,3.7311019947369,2.30952380952381,0,0,0,0,0,0,0,0
1,8,4.06189046532499,2.69444444444444,0,0,0,0,0,0,0,0
1,9,4.34813732824857,2.06382978723404,0,0,0,0,0,0,0,0
1,10,5.08982578588032,2.25581395348836,0,0,0,0,0,0,0,0
1,11,5.28876260208497,1.90196078431373,0,0,0,0,0,0,0,0
1,12,5.85289032312674,2.20454545454546,0,0,0,0,0,0,0,0
2,3,1.0882357457154,1.57971014492753,0,0,0,0,0,0,0,0
2,4,1.97938097354109,1.32110091743119,0,0,0,0,0,0,0,0
2,5,2.9768749971258,1.02830188679245,0,0,0,0,0,0,0,0
2,6,1.7209937675207,9.08333333333343,0,0,0,0,0,0,0,0
2,7,2.66342104724855,2.59523809523809,0,0,0,0,0,0,0,0
2,8,2.95997878965309,3.02777777777777,0,0,0,0,0,0,0,0
2,9,3.23062296168689,2.31914893617021,0,0,0,0,0,0,0,0
2,10,3.86985293943493,2.53488372093022,0,0,0,0,0,0,0,0
2,11,4.09321561397638,2.13725490196079,0,0,0,0,0,0,0,0
2,12,4.56185740171314,2.47727272727274,0,0,0,0,0,0,0,0
3,4,1.5726648412777,2.08695652173913,0,0,0,0,0,0,0,0
3,5,2.72365900350006,1.53623188405797,0,0,0,0,0,0,0,0
3,6,3.13108423108109,5.75000000000008,0,0,0,0,0,0,0,0
3,7,1.87811370658931,1.64285714285715,0,0,0,0,0,0,0,0
3,8,2.2518926280272,1.91666666666667,0,0,0,0,0,0,0,0
3,9,2.69077397155407,1.46808510638298,0,0,0,0,0,0,0,0
3,10,3.55381818956594,1.6046511627907,0,0,0,0,0,0,0,0
3,11,3.90310595694136,1.35294117647059,0,0,0,0,0,0,0,0
3,12,4.51969004347888,1.56818181818183,0,0,0,0,0,0,0,0
4,5,0.56687211961782,1.35849056603773,0,0,0,0,0,0,0,0
4,6,3.74299696746977,12.0000000000001,0,0,0,0,0,0,0,0
4,7,1.16489385150817,3.42857142857143,0,0,0,0,0,0,0,0
4,8,1.35138246544094,3.99999999999999,0,0,0,0,0,0,0,0
4,9,0.849152682356304,3.06382978723404,0,0,0,0,0,0,0,0
4,10,0.926724236253881,3.34883720930232,0,0,0,0,0,0,0,0
4,11,0.990274867373704,2.82352941176471,0,0,0,0,0,0,0,0
4,12,1.24265610911582,3.27272727272729,0,0,0,0,0,0,0,0
5,6,6.13947812208871,8.83333333333344,0,0,0,0,0,0,0,0
5,7,2.28847670714662,2.52380952380953,0,0,0,0,0,0,0,0
5,8,2.50429110007322,2.94444444444444,0,0,0,0,0,0,0,0
5,9,1.63195952654446,2.25531914893617,0,0,0,0,0,0,0,0
5,10,1.36971957194858,2.46511627906976,0,0,0,0,0,0,0,0
5,11,1.03280996204751,2.07843137254903,0,0,0,0,0,0,0,0
5,12,1.21344321846737,2.40909090909092,0,0,0,0,0,0,0,0
6,7,7.65086042840444,3.50000000000004,0,0,0,0,0,0,0,0
6,8,8.7916172984396,3.00000000000004,0,0,0,0,0,0,0,0
6,9,8.91797664175772,3.91666666666671,0,0,0,0,0,0,0,0
6,10,11.1645839100388,3.58333333333339,0,0,0,0,0,0,0,0
6,11,10.980008861937,4.25000000000004,0,0,0,0,0,0,0,0
6,12,13.0563193316416,3.66666666666669,0,0,0,0,0,0,0,0
7,8,0.522976360368491,1.16666666666666,0,0,0,0,0,0,0,0
7,9,1.26986177223776,1.11904761904762,0,0,0,0,0,0,0,0
7,10,2.36496925662366,1.02380952380953,0,0,0,0,0,0,0,0
7,11,2.99776384074208,1.21428571428571,0,0,0,0,0,0,0,0
7,12,3.69796693299627,1.04761904761904,0,0,0,0,0,0,0,0
8,9,1.36251157770873,1.30555555555555,0,0,0,0,0,0,0,0
8,10,2.48752696833666,1.19444444444445,0,0,0,0,0,0,0,0
8,11,3.18166650004869,1.41666666666666,0,0,0,0,0,0,0,0
8,12,3.913837630766,1.22222222222222,0,0,0,0,0,0,0,0
9,10,0.979354788863124,1.09302325581395,0,0,0,0,0,0,0,0
9,11,1.69479935576748,1.08510638297872,0,0,0,0,0,0,0,0
9,12,2.25285446005959,1.06818181818182,0,0,0,0,0,0,0,0
10,11,0.858016810699114,1.1860465116279,0,0,0,0,0,0,0,0
10,12,1.34723235235427,1.02325581395348,0,0,0,0,0,0,0,0
11,12,0.457501343412648,1.15909090909091,0,0,0,0,0,0,0,0
