id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,1.04695325163596,1.56410256410256,0,0,0,0,0,0,0,0
1,3,2.90618192678095,1.24786324786325,0,0,0,0,0,0,0,0
1,4,3.61290747151031,1.11428571428572,0,0,0,0,0,0,0,0
1,5,5.31651259026526,1.36046511627907,0,0,0,0,0,0,0,0
1,6,5.32620376695057,1.01709401709402,0,0,0,0,0,0,0,0
2,3,1.39508048968966,1.25342465753425,0,0,0,0,0,0,0,0
2,4,1.80184246945237,1.74285714285715,0,0,0,0,0,0,0,0
2,5,2.94198639080138,2.12790697674419,0,0,0,0,0,0,0,0
2,6,3.19210965573054,1.53781512605042,0,0,0,0,0,0,0,0
3,4,0.554644063899048,1.39047619047619,0,0,0,0,0,0,0,0
3,5,1.5056682933211,1.69767441860465,0,0,0,0,0,0,0,0
3,6,1.92831665614844,1.22689075630252,0,0,0,0,0,0,0,0
4,5,1.45142373169763,1.22093023255814,0,0,0,0,0,0,0,0
4,6,2.03620373188812,1.13333333333333,0,0,0,0,0,0,0,0
5,6,0.881510790093778,1.38372093023256,0,0,0,0,0,0,0,0
